Year,RegionName,Avg_price
2020,"Pittsburgh, PA",1203.6666666666667
2020,"Port St. Lucie, FL",1682.75
2020,"Portland, OR",1557.3333333333333
2020,"Providence, RI",1530.75
2020,"Provo, UT",1316.5
2020,"Raleigh, NC",1417.6666666666667
2020,"Richmond, VA",1276.9166666666667
2020,"Riverside, CA",2015.1666666666667
2020,"Rochester, NY",1183.0833333333333
2020,"Sacramento, CA",1841.9166666666667
2020,"Salt Lake City, UT",1383.3333333333333
2020,"San Antonio, TX",1216.5833333333333
2020,"San Diego, CA",2218.4166666666665
2020,"San Francisco, CA",3026.0833333333335
2020,"San Jose, CA",2976.5833333333335
2020,"Scranton, PA",885.0833333333334
2020,"Seattle, WA",1921.25
2020,"Spokane, WA",1206.75
2020,"Springfield, MA",1498.8333333333333
2020,"St. Louis, MO",1159.3333333333333
2020,"Stamford, CT",2167.5
2020,"Stockton, CA",2056.1666666666665
2020,"Tampa, FL",1549.1666666666667
2020,"Toledo, OH",983.8333333333334
2020,"Tucson, AZ",1231.75
2020,"Tulsa, OK",1065.25
2020,United States,1708.9166666666667
2020,"Urban Honolulu, HI",2315.0833333333335
2020,"Ventura, CA",2593.3333333333335
2020,"Virginia Beach, VA",1335.4166666666667
2020,"Washington, DC",2051.1666666666665
2020,"Wichita, KS",825.4166666666666
2020,"Winston-Salem, NC",1338.6666666666667
2020,"Worcester, MA",1461
2020,"Youngstown, OH",709.5833333333334
2021,"Akron, OH",1015.3333333333334
2021,"Albany, NY",1382.3333333333333
2021,"Albuquerque, NM",1261.8333333333333
2021,"Allentown, PA",1563.1666666666667
2021,"Atlanta, GA",1665.5
2021,"Augusta, GA",1161.3333333333333
2021,"Austin, TX",1545.5
2021,"Bakersfield, CA",1391.1666666666667
2021,"Baltimore, MD",1628.8333333333333
2021,"Baton Rouge, LA",1248.1666666666667
2021,"Birmingham, AL",1265.3333333333333
2021,"Boise City, ID",1584.8333333333333
2021,"Boston, MA",2546
2021,"Boulder, CO",1987.6666666666667
2021,"Buffalo, NY",1167.1666666666667
2021,"Charleston, SC",1560.1666666666667
2021,"Charlotte, NC",1579.8333333333333
2021,"Chicago, IL",1727.6666666666667
2021,"Cincinnati, OH",1399.5
2021,"Cleveland, OH",1337
2021,"Colorado Springs, CO",1627.6666666666667
2021,"Columbus, OH",1311.3333333333333
2021,"Dallas-Fort Worth, TX",1567.8333333333333
2021,"Dayton, OH",1070.6666666666667
2021,"Daytona Beach, FL",1494.6666666666667
2021,"Denver, CO",1743.6666666666667
2021,"Des Moines, IA",1120.5
2021,"Detroit, MI",1325.1666666666667
2021,"Durham, NC",1474.3333333333333
2021,"El Paso, TX",1159.5
2021,"Fort Collins, CO",1581.5
2021,"Fort Myers, FL",1748.3333333333333
2021,"Fresno, CA",1648.8333333333333
2021,"Gainesville, GA",1478.2
2021,"Grand Rapids, MI",1305.1666666666667
2021,"Greensboro, NC",1274.3333333333333
2021,"Greenville, SC",1257.3333333333333
2021,"Harrisburg, PA",1168.3333333333333
2021,"Hartford, CT",1461.5
2021,"Houston, TX",1407.8333333333333
2021,"Indianapolis, IN",1325.8333333333333
2021,"Jackson, MS",1258
2021,"Jacksonville, FL",1431.8333333333333
2021,"Kansas City, MO",1230.1666666666667
2021,"Knoxville, TN",1365
2021,"Lakeland, FL",1537.8333333333333
2021,"Las Vegas, NV",1528.8333333333333
2021,"Little Rock, AR",959.1666666666666
2021,"Los Angeles-Long Beach-Anaheim, CA",2430.6666666666665
2021,"Louisville-Jefferson County, KY",1138.5
2021,"Madison, WI",1354.5
2021,"Melbourne, FL",1577.3333333333333
2021,"Memphis, TN",1391.1666666666667
2021,"Miami-Fort Lauderdale, FL",2194.3333333333335
2021,"Milwaukee, WI",1219
2021,"Minneapolis-St Paul, MN",1564.1666666666667
2021,"Nashville, TN",1601.1666666666667
2021,"New Haven, CT",1514.3333333333333
2021,"New Orleans, LA",1267.8333333333333
2021,"New York, NY",2452
2021,"North Port-Sarasota-Bradenton, FL",1855.8333333333333
2021,"Ogden, UT",1421.8333333333333
2021,"Oklahoma City, OK",1147.3333333333333
2021,"Omaha, NE",1150
2021,"Orlando, FL",1653.3333333333333
2021,"Philadelphia, PA",1691.8333333333333
2021,"Phoenix, AZ",1637.8333333333333
2021,"Pittsburgh, PA",1231.5
2021,"Port St. Lucie, FL",1835
2021,"Portland, OR",1603.3333333333333
2021,"Providence, RI",1643
2021,"Provo, UT",1414.1666666666667
2021,"Raleigh, NC",1486.1666666666667
2021,"Richmond, VA",1334.6666666666667
2021,"Riverside, CA",2215.5
2021,"Rochester, NY",1266.3333333333333
2021,"Sacramento, CA",1965.1666666666667
2021,"Salt Lake City, UT",1460.5
2021,"San Antonio, TX",1262.5
2021,"San Diego, CA",2319.1666666666665
2021,"San Francisco, CA",2899.1666666666665
2021,"San Jose, CA",2861.3333333333335
2021,"Scranton, PA",943.6666666666666
2021,"Seattle, WA",1909
2021,"Spokane, WA",1333.3333333333333
2021,"Springfield, MA",1559.8333333333333
2021,"St. Louis, MO",1204
2021,"Stamford, CT",2287.8333333333335
2021,"Stockton, CA",2251.5
2021,"Tampa, FL",1674.6666666666667
2021,"Toledo, OH",1047.5
2021,"Tucson, AZ",1341.3333333333333
2021,"Tulsa, OK",1127.3333333333333
2021,United States,1754.1666666666667
2021,"Urban Honolulu, HI",2378.1666666666665
2021,"Ventura, CA",2750.8333333333335
2021,"Virginia Beach, VA",1416.1666666666667
2021,"Washington, DC",2030.8333333333333
2021,"Wichita, KS",858.5
2021,"Winston-Salem, NC",1436.1666666666667
2021,"Worcester, MA",1535.1666666666667
2021,"Youngstown, OH",755
